Zip,City,State,Lat,Long
30571,SAUTEE NACOOCHEE,GA,34.69044141,-83.69151892
30572,SUCHES,GA,34.73882756,-84.08281881
30575,TALMO,GA,34.20056094,-83.71782658
30576,TIGER,GA,34.83397419,-83.45980431
30577,TOCCOA,GA,34.56382089,-83.30801124
30582,YOUNG HARRIS,GA,34.95794024,-83.87609156
30601,ATHENS,GA,33.97682547,-83.363291
30605,ATHENS,GA,33.92571069,-83.34344349
30606,ATHENS,GA,33.94375253,-83.42716471
30607,ATHENS,GA,34.0080695,-83.43113685
30619,ARNOLDSVILLE,GA,33.89014411,-83.22194109
30620,BETHLEHEM,GA,33.92957888,-83.76788531
30621,BISHOP,GA,33.82344038,-83.48212941
30622,BOGART,GA,33.92787239,-83.52424324
30624,BOWMAN,GA,34.19384266,-83.03509284
30625,BUCKHEAD,GA,33.52097926,-83.32623186
30627,CARLTON,GA,34.00409934,-83.00854424
30628,COLBERT,GA,34.03421443,-83.22546381
30629,COMER,GA,34.07563169,-83.11999496
30630,CRAWFORD,GA,33.90351368,-83.1558437
30631,CRAWFORDVILLE,GA,33.57415879,-82.87972889
30633,DANIELSVILLE,GA,34.17235481,-83.25039638
30634,DEWY ROSE,GA,34.20087759,-82.94720073
30635,ELBERTON,GA,34.1114205,-82.8438692
30641,GOOD HOPE,GA,33.77506887,-83.57467934
30642,GREENSBORO,GA,33.49818975,-83.20864014
30643,HARTWELL,GA,34.37169997,-82.92332496
30646,HULL,GA,34.0550213,-83.3067164
30648,LEXINGTON,GA,33.88883006,-83.06423276
30650,MADISON,GA,33.59633386,-83.4635359
30655,MONROE,GA,33.7853857,-83.71805515
30656,MONROE,GA,33.85587408,-83.72778005
30660,RAYLE,GA,33.7756053,-82.93374968
30662,ROYSTON,GA,34.27410952,-83.13486132
30663,RUTLEDGE,GA,33.6091901,-83.60919243
30666,STATHAM,GA,33.95978396,-83.58872703
30667,STEPHENS,GA,33.78341781,-83.14842702
30668,TIGNALL,GA,33.89848164,-82.68379277
30669,UNION POINT,GA,33.64152465,-83.08448074
30673,WASHINGTON,GA,33.73335249,-82.74250007
30677,WATKINSVILLE,GA,33.86172232,-83.42388174
30678,WHITE PLAINS,GA,33.44101547,-83.09916692
30680,WINDER,GA,33.99789911,-83.71158044
30683,WINTERVILLE,GA,33.95706013,-83.26936317
30701,CALHOUN,GA,34.49845956,-84.92717944
30705,CHATSWORTH,GA,34.77168566,-84.78967942
30707,CHICKAMAUGA,GA,34.85581691,-85.31773252
30708,CISCO,GA,34.9462059,-84.72422191
30710,COHUTTA,GA,34.93809087,-84.94070433
30711,CRANDALL,GA,34.93104221,-84.7702674
30720,DALTON,GA,34.76994017,-84.98720894
30721,DALTON,GA,34.78644981,-84.93161942
30725,FLINTSTONE,GA,34.9262028,-85.34686544
30728,LA FAYETTE,GA,34.70613405,-85.2589933
30730,LYERLY,GA,34.38762288,-85.41066452
30731,MENLO,GA,34.56244734,-85.47944881
30733,PLAINVILLE,GA,34.41339522,-85.03510801
30734,RANGER,GA,34.52917954,-84.71216992
30735,RESACA,GA,34.60720876,-84.91616564
30736,RINGGOLD,GA,34.91901723,-85.15167845
30738,RISING FAWN,GA,34.80284914,-85.4768142
30739,ROCK SPRING,GA,34.81151667,-85.21994024
30740,ROCKY FACE,GA,34.76993616,-85.05420491
30741,ROSSVILLE,GA,34.96112798,-85.27163413
30742,FORT OGLETHORPE,GA,34.95257036,-85.24260955
30746,SUGAR VALLEY,GA,34.57022365,-85.02076577
30747,SUMMERVILLE,GA,34.49118579,-85.33483872
30750,LOOKOUT MOUNTAIN,GA,34.9469828,-85.38291251
30752,TRENTON,GA,34.89047812,-85.52627839
30753,TRION,GA,34.56118877,-85.30063922
30755,TUNNEL HILL,GA,34.86327509,-85.04097658
30757,WILDWOOD,GA,34.94875697,-85.43997371
30802,APPLING,GA,33.59779219,-82.32719461
30803,AVERA,GA,33.16573958,-82.52546684
30805,BLYTHE,GA,33.29417305,-82.18265608
30808,DEARING,GA,33.39750123,-82.39837662
30809,EVANS,GA,33.55233789,-82.15449449
30810,GIBSON,GA,33.23834388,-82.58597405
30813,GROVETOWN,GA,33.473684,-82.20904071
30814,HARLEM,GA,33.43378702,-82.31065116
30815,HEPHZIBAH,GA,33.34222481,-82.07986112
30816,KEYSVILLE,GA,33.17019137,-82.1635407
30817,LINCOLNTON,GA,33.77352216,-82.43162887
30818,MATTHEWS,GA,33.24468167,-82.3168479
30820,MITCHELL,GA,33.23277732,-82.70430805
30821,NORWOOD,GA,33.4709652,-82.71644201
30823,STAPLETON,GA,33.20194251,-82.45296905
30824,THOMSON,GA,33.48028068,-82.48968401
30828,WARRENTON,GA,33.3982385,-82.65078807
30830,WAYNESBORO,GA,33.10238278,-81.97478929
30833,WRENS,GA,33.20761406,-82.38025953
30901,AUGUSTA,GA,33.46311741,-81.96868635
30904,AUGUSTA,GA,33.47370345,-82.01490079
30905,AUGUSTA,GA,33.39698352,-82.14432904
30906,AUGUSTA,GA,33.39676959,-82.03387165
30907,AUGUSTA,GA,33.51670116,-82.09419154
30909,AUGUSTA,GA,33.47765077,-82.07512163
31001,ABBEVILLE,GA,31.96057501,-83.32901995
31002,ADRIAN,GA,32.55288919,-82.58802201
31005,BONAIRE,GA,32.54973886,-83.6133673
31006,BUTLER,GA,32.57052739,-84.23937195
31007,BYROMVILLE,GA,32.21808336,-83.90101029
31008,BYRON,GA,32.64371232,-83.7537997
31009,CADWELL,GA,32.31947153,-83.02502707
31011,CHAUNCEY,GA,32.12157871,-83.06281453
31012,CHESTER,GA,32.40481695,-83.17910138
31014,COCHRAN,GA,32.39499007,-83.33112459
31015,CORDELE,GA,31.9525941,-83.78779365
31016,CULLODEN,GA,32.850728,-84.10238929
31017,DANVILLE,GA,32.60472206,-83.25741122
31018,DAVISBORO,GA,32.96310674,-82.62195625
31019,DEXTER,GA,32.42646772,-83.04727863
31020,DRY BRANCH,GA,32.73079517,-83.49637137
31021,DUBLIN,GA,32.53418582,-82.93645873
31022,DUDLEY,GA,32.52735747,-83.08821785
31023,EASTMAN,GA,32.20064513,-83.18726377
31024,EATONTON,GA,33.32255592,-83.32396682
31025,ELKO,GA,32.33973378,-83.74757735
31027,EAST DUBLIN,GA,32.56038948,-82.8273313
31028,CENTERVILLE,GA,32.63042223,-83.68706295
31029,FORSYTH,GA,33.05528679,-83.93510742
31030,FORT VALLEY,GA,32.56231434,-83.88103507
31031,GORDON,GA,32.91681358,-83.31149876
31032,GRAY,GA,32.99466511,-83.5559847
31033,HADDOCK,GA,33.04761762,-83.42404546
31035,HARRISON,GA,32.84941683,-82.70787759
31036,HAWKINSVILLE,GA,32.29352582,-83.50364744
31037,MC RAE HELENA,GA,32.09914964,-82.92378719
31038,HILLSBORO,GA,33.16195386,-83.62420615
31041,IDEAL,GA,32.37528274,-84.17566897
31042,IRWINTON,GA,32.79089442,-83.18110458
31044,JEFFERSONVILLE,GA,32.65658574,-83.34926357
31045,JEWELL,GA,33.29692334,-82.77673366
31046,JULIETTE,GA,33.01256308,-83.77670883
31047,KATHLEEN,GA,32.51882145,-83.65968774
31049,KITE,GA,32.67864195,-82.51786784
31050,KNOXVILLE,GA,32.73592792,-83.94754694
31052,LIZELLA,GA,32.78115847,-83.81289967
31054,MC INTYRE,GA,32.87111887,-83.20570968
31055,MC RAE HELENA,GA,32.03682184,-82.89212027
31057,MARSHALLVILLE,GA,32.44954441,-83.93024286
31058,MAUK,GA,32.49079225,-84.45056311
31060,MILAN,GA,31.99780451,-83.0613674
31061,MILLEDGEVILLE,GA,33.09937812,-83.24662208
31063,MONTEZUMA,GA,32.29860035,-83.99842317
31064,MONTICELLO,GA,33.33317881,-83.73653803
31065,MONTROSE,GA,32.57152619,-83.14885621
31066,MUSELLA,GA,32.78848388,-83.98359916
31068,OGLETHORPE,GA,32.31531948,-84.09171316
31069,PERRY,GA,32.46820654,-83.72626498
31070,PINEHURST,GA,32.18622309,-83.77275697
31071,PINEVIEW,GA,32.13157832,-83.52504513
31072,PITTS,GA,31.96152913,-83.57101094
31075,RENTZ,GA,32.37734162,-82.95597516
31076,REYNOLDS,GA,32.5526907,-84.11359432
31077,RHINE,GA,31.9591192,-83.17417645
31078,ROBERTA,GA,32.7046315,-84.02950968
31079,ROCHELLE,GA,31.94692044,-83.4546106
31081,RUPERT,GA,32.4301978,-84.27964117
31082,SANDERSVILLE,GA,32.98771881,-82.81280702
31085,SHADY DALE,GA,33.42599416,-83.63229983
31087,SPARTA,GA,33.24412583,-83.05709298
31088,WARNER ROBINS,GA,32.58730842,-83.66196046
31089,TENNILLE,GA,32.90555797,-82.82282127
31090,TOOMSBORO,GA,32.80810964,-83.07854181
31091,UNADILLA,GA,32.24424723,-83.71729098
31092,VIENNA,GA,32.08975008,-83.80212485
31093,WARNER ROBINS,GA,32.63736282,-83.64702258
31094,WARTHEN,GA,33.09927079,-82.80633153
31096,WRIGHTSVILLE,GA,32.7175149,-82.72175043
31097,YATESVILLE,GA,32.92072833,-84.15480957
31098,WARNER ROBINS,GA,32.60369601,-83.59762038
31201,MACON,GA,32.83561575,-83.63932319
31204,MACON,GA,32.84625341,-83.676435
31206,MACON,GA,32.79913661,-83.68533974
31210,MACON,GA,32.89513776,-83.72255406
31211,MACON,GA,32.88138586,-83.60095775
31216,MACON,GA,32.73496744,-83.69511974
31217,MACON,GA,32.84522145,-83.54839158
31220,MACON,GA,32.86290647,-83.78494726
31301,ALLENHURST,GA,31.7623263,-81.61872855
31302,BLOOMINGDALE,GA,32.13029441,-81.33156856
31303,CLYO,GA,32.48065753,-81.29560557
31305,DARIEN,GA,31.3971481,-81.41836047
31308,ELLABELL,GA,32.17987521,-81.49042527
31309,FLEMING,GA,31.87251455,-81.428166
31312,GUYTON,GA,32.25822762,-81.34641349
31313,HINESVILLE,GA,31.82787766,-81.61616827
31315,FORT STEWART,GA,31.89348395,-81.6007871
31316,LUDOWICI,GA,31.76700678,-81.73020802
31320,MIDWAY,GA,31.79909725,-81.38883122
31321,PEMBROKE,GA,32.17783373,-81.64938672
31322,POOLER,GA,32.10516428,-81.26390711
31323,RICEBORO,GA,31.71771538,-81.45488162
31324,RICHMOND HILL,GA,31.89459793,-81.29114924
31326,RINCON,GA,32.28569024,-81.22830155
31328,TYBEE ISLAND,GA,32.00817861,-80.85225598
31329,SPRINGFIELD,GA,32.38168728,-81.31069988
31331,TOWNSEND,GA,31.5464478,-81.38589929
31401,SAVANNAH,GA,32.06605769,-81.09321034
31404,SAVANNAH,GA,32.04684997,-81.06663335
31405,SAVANNAH,GA,32.04070217,-81.14516687
31406,SAVANNAH,GA,31.99027909,-81.09834226
31407,PORT WENTWORTH,GA,32.18230611,-81.22113227
31408,SAVANNAH,GA,32.09823116,-81.16223167
31409,SAVANNAH,GA,32.018294,-81.128622
31410,SAVANNAH,GA,32.01938456,-80.98620061
31411,SAVANNAH,GA,31.93029936,-81.04653927
31415,SAVANNAH,GA,32.07277298,-81.117215
31419,SAVANNAH,GA,31.9909615,-81.20165011
31501,WAYCROSS,GA,31.22447552,-82.34901241
31503,WAYCROSS,GA,31.22006795,-82.36574865
31510,ALMA,GA,31.54530502,-82.46038407
31512,AMBROSE,GA,31.56992086,-83.00611459
31513,BAXLEY,GA,31.78230575,-82.35281779
31516,BLACKSHEAR,GA,31.28984425,-82.26120581
31518,BRISTOL,GA,31.5070531,-82.18247483
31519,BROXTON,GA,31.64197194,-82.88471856
31520,BRUNSWICK,GA,31.17509205,-81.4928958
31522,SAINT SIMONS ISLAND,GA,31.17721126,-81.38261958
31523,BRUNSWICK,GA,31.18600572,-81.58299562
31525,BRUNSWICK,GA,31.24647214,-81.4918729
31527,JEKYLL ISLAND,GA,31.07269441,-81.41102131
31532,DENTON,GA,31.73267026,-82.74047981
31533,DOUGLAS,GA,31.52347282,-82.84123942
31535,DOUGLAS,GA,31.46437314,-82.86576323
31537,FOLKSTON,GA,30.84920791,-82.01062049
31539,HAZLEHURST,GA,31.85391865,-82.59051112
31542,HOBOKEN,GA,31.18009322,-82.13928395
31543,HORTENSE,GA,31.30918271,-81.82781642
31544,JACKSONVILLE,GA,31.84971412,-82.97002278
31545,JESUP,GA,31.64442914,-81.90788353
31546,JESUP,GA,31.57056903,-81.86107114
31548,KINGSLAND,GA,30.79714114,-81.66862257
31549,LUMBER CITY,GA,31.93069704,-82.71660978
31550,MANOR,GA,31.11741818,-82.58238252
31551,MERSHON,GA,31.48894333,-82.26678847
31552,MILLWOOD,GA,31.28119285,-82.61805562
31553,NAHUNTA,GA,31.17559509,-81.96840767
31554,NICHOLLS,GA,31.49713971,-82.64809148
31555,ODUM,GA,31.68892714,-82.01990305
31557,PATTERSON,GA,31.38262977,-82.11699077
31558,SAINT MARYS,GA,30.76867149,-81.57566896
31560,SCREVEN,GA,31.51671789,-82.04113894
31562,SAINT GEORGE,GA,30.47105712,-82.10578337
31563,SURRENCY,GA,31.73966461,-82.1860991
31565,WAVERLY,GA,31.07828114,-81.63470561
31566,WAYNESVILLE,GA,31.20201422,-81.80263927
31567,WEST GREEN,GA,31.61866038,-82.72460541
31568,WHITE OAK,GA,31.01982422,-81.79649534
31569,WOODBINE,GA,30.89838611,-81.67013591
31601,VALDOSTA,GA,30.80460277,-83.29235896
31602,VALDOSTA,GA,30.86929643,-83.30086663
31605,VALDOSTA,GA,30.9160065,-83.25569096
31606,VALDOSTA,GA,30.78851779,-83.19299499
31620,ADEL,GA,31.13101449,-83.42596657
31622,ALAPAHA,GA,31.38236035,-83.2201905
31624,AXSON,GA,31.30452172,-82.74100558
31625,BARNEY,GA,30.99664883,-83.52219173
31626,BOSTON,GA,30.80652725,-83.79151827
31629,DIXIE,GA,30.80749039,-83.68573853
31630,DU PONT,GA,30.95786239,-82.87128534
31631,FARGO,GA,30.70589099,-82.63385218
31632,HAHIRA,GA,30.9739434,-83.3579081
31634,HOMERVILLE,GA,31.04067708,-82.74545066
31635,LAKELAND,GA,31.05433153,-83.08617161
31636,LAKE PARK,GA,30.6982125,-83.18133236
31637,LENOX,GA,31.29267337,-83.44996078
31638,MORVEN,GA,30.9234053,-83.51127697
31639,NASHVILLE,GA,31.19800315,-83.23338366
31641,NAYLOR,GA,30.94573172,-83.07614472
31642,PEARSON,GA,31.3100601,-82.86146097
31643,QUITMAN,GA,30.79162919,-83.54900233
31645,RAY CITY,GA,31.05471643,-83.20629706
31647,SPARKS,GA,31.18829317,-83.42923262
31648,STATENVILLE,GA,30.70740477,-83.0179188
31649,STOCKTON,GA,30.94360717,-83.00407877
31650,WILLACOOCHEE,GA,31.38222947,-83.0019231
31701,ALBANY,GA,31.57457433,-84.16080951
31705,ALBANY,GA,31.54983756,-84.0919852
31707,ALBANY,GA,31.59317925,-84.19885591
31709,AMERICUS,GA,32.06351321,-84.20691887
31711,ANDERSONVILLE,GA,32.19487086,-84.12851621
31712,ARABI,GA,31.83386274,-83.72644558
31714,ASHBURN,GA,31.70261053,-83.65830232
31716,BACONTON,GA,31.38139992,-84.12259544
31719,AMERICUS,GA,32.08283748,-84.2584367
31721,ALBANY,GA,31.58484599,-84.24584484
31730,CAMILLA,GA,31.22069739,-84.22913897
31733,CHULA,GA,31.57387649,-83.50286438
31735,COBB,GA,31.96391004,-83.94904731
31738,COOLIDGE,GA,31.00169103,-83.87655773
31743,DE SOTO,GA,31.92434073,-84.03890251
31744,DOERUN,GA,31.33397508,-83.91932362
31749,ENIGMA,GA,31.41895348,-83.33858143
31750,FITZGERALD,GA,31.72308004,-83.25130124
31756,HARTSFIELD,GA,31.17814913,-83.9544515
31757,THOMASVILLE,GA,30.86916721,-83.92568797
31763,LEESBURG,GA,31.67133956,-84.16999712
31764,LESLIE,GA,31.96805376,-84.10060941
31765,MEIGS,GA,31.08740382,-84.03512261
31768,MOULTRIE,GA,31.17679676,-83.80151291
31771,NORMAN PARK,GA,31.24225568,-83.67742264
31772,OAKFIELD,GA,31.70562852,-83.95983763
31773,OCHLOCKNEE,GA,30.96750188,-84.05358062
31774,OCILLA,GA,31.58335177,-83.27085308
31775,OMEGA,GA,31.33408403,-83.6025653
31778,PAVO,GA,30.97485618,-83.73583746
31779,PELHAM,GA,31.11579963,-84.17187372
31780,PLAINS,GA,32.03285366,-84.38134153
31781,POULAN,GA,31.53192522,-83.79043577
31783,REBECCA,GA,31.75619041,-83.46345153
31784,SALE CITY,GA,31.26420066,-84.03188243
31787,SMITHVILLE,GA,31.89728584,-84.24941517
31788,MOULTRIE,GA,31.1308174,-83.72203953
31789,SUMNER,GA,31.4941889,-83.73396503
31790,SYCAMORE,GA,31.65733385,-83.59696432
31791,SYLVESTER,GA,31.5387563,-83.8658359
31792,THOMASVILLE,GA,30.83345029,-83.98397226
31793,TIFTON,GA,31.45825151,-83.5600089
31794,TIFTON,GA,31.45616501,-83.48812422
31795,TY TY,GA,31.46474185,-83.65942822
31796,WARWICK,GA,31.81624728,-83.90240594
31798,WRAY,GA,31.62840757,-83.04895748
31801,BOX SPRINGS,GA,32.52028167,-84.59221226
31803,BUENA VISTA,GA,32.31662513,-84.51242841
31804,CATAULA,GA,32.64734215,-84.90042134
31805,CUSSETA,GA,32.28993071,-84.75241343
31806,ELLAVILLE,GA,32.24508346,-84.29949241
31807,ELLERSLIE,GA,32.63526016,-84.79237758
31808,FORTSON,GA,32.63418847,-84.98843878
31811,HAMILTON,GA,32.73882183,-84.92802723
31812,JUNCTION CITY,GA,32.62186992,-84.41493871
31815,LUMPKIN,GA,32.06216257,-84.8179155
31816,MANCHESTER,GA,32.86145913,-84.61655977
31820,MIDLAND,GA,32.56473253,-84.83538912
31821,OMAHA,GA,32.13019525,-84.97484793
31822,PINE MOUNTAIN,GA,32.86512818,-84.89996464
31823,PINE MOUNTAIN VALLEY,GA,32.80192943,-84.81777664
31824,PRESTON,GA,32.0598338,-84.54173109
31825,RICHLAND,GA,32.09209342,-84.65777306
31826,SHILOH,GA,32.80843108,-84.68867777
31827,TALBOTTON,GA,32.67910697,-84.54538146
31829,UPATOI,GA,32.56754523,-84.73738019
31830,WARM SPRINGS,GA,32.89681184,-84.70326419
31831,WAVERLY HALL,GA,32.67600491,-84.72890118
31832,WESTON,GA,31.98017868,-84.61015195
31833,WEST POINT,GA,32.87464933,-85.13332284
31836,WOODLAND,GA,32.79623929,-84.55413092
31901,COLUMBUS,GA,32.47300756,-84.98006993
31903,COLUMBUS,GA,32.42554194,-84.9476222
31904,COLUMBUS,GA,32.52598226,-84.97811266
31905,FORT MOORE,GA,32.38252886,-84.94034373
31906,COLUMBUS,GA,32.46633774,-84.95030312
31907,COLUMBUS,GA,32.48169448,-84.90302604
31909,COLUMBUS,GA,32.54469044,-84.92357155
32003,FLEMING ISLAND,FL,30.09536277,-81.71485743
32008,BRANFORD,FL,29.92028359,-82.88843339
32009,BRYCEVILLE,FL,30.42428006,-81.95853597
32011,CALLAHAN,FL,30.55196709,-81.81607312
32024,LAKE CITY,FL,30.10770564,-82.71868282
32025,LAKE CITY,FL,30.14811015,-82.62355967
32033,ELKTON,FL,29.79671268,-81.41406211
32034,FERNANDINA BEACH,FL,30.61655375,-81.48048856
32038,FORT WHITE,FL,29.93132239,-82.70654129
32040,GLEN SAINT MARY,FL,30.29533603,-82.19779502
32043,GREEN COVE SPRINGS,FL,30.00927136,-81.7383361
32044,HAMPTON,FL,29.86151848,-82.16030074
32046,HILLIARD,FL,30.6817806,-81.94392246
32052,JASPER,FL,30.50162975,-82.99971475
32053,JENNINGS,FL,30.55240509,-83.13656292
32054,LAKE BUTLER,FL,29.99771059,-82.40321846
32055,LAKE CITY,FL,30.22014194,-82.66991216
32058,LAWTEY,FL,30.05263187,-82.09496574
32059,LEE,FL,30.41437627,-83.28364887
32060,LIVE OAK,FL,30.27809141,-83.0510514
32061,LULU,FL,30.07040049,-82.52863258
32062,MC ALPIN,FL,30.1378844,-82.97746166
32063,MACCLENNY,FL,30.2805273,-82.13055894
32064,LIVE OAK,FL,30.29309622,-82.98699609
32065,ORANGE PARK,FL,30.15619426,-81.81112936
32066,MAYO,FL,30.08488077,-83.19751025
32068,MIDDLEBURG,FL,30.09088835,-81.85160091
32071,O BRIEN,FL,30.04485994,-82.94694977
32073,ORANGE PARK,FL,30.17119794,-81.74293867
32080,SAINT AUGUSTINE,FL,29.82822757,-81.27309525
32081,PONTE VEDRA,FL,30.0961777,-81.41943435
32082,PONTE VEDRA BEACH,FL,30.19464113,-81.38129241
32083,RAIFORD,FL,30.07093044,-82.22084419
32084,SAINT AUGUSTINE,FL,29.90545687,-81.34572535
32086,SAINT AUGUSTINE,FL,29.81664639,-81.32237964
32087,SANDERSON,FL,30.34373478,-82.27967739
32091,STARKE,FL,29.94458057,-82.11331423
32092,SAINT AUGUSTINE,FL,29.98209366,-81.51301407
32094,WELLBORN,FL,30.18193819,-82.82808334
32095,SAINT AUGUSTINE,FL,30.01839929,-81.40983126
32096,WHITE SPRINGS,FL,30.34334325,-82.76040689
32097,YULEE,FL,30.62601325,-81.59752772
32102,ASTOR,FL,29.16560398,-81.53686604
32110,BUNNELL,FL,29.44956808,-81.31644201
32112,CRESCENT CITY,FL,29.43273538,-81.56102572
32113,CITRA,FL,29.38748446,-82.11222176
32114,DAYTONA BEACH,FL,29.19970318,-81.04089936
32117,DAYTONA BEACH,FL,29.23331109,-81.06094123
32118,DAYTONA BEACH,FL,29.20622027,-81.00013998
32119,DAYTONA BEACH,FL,29.16322365,-81.02475082
32124,DAYTONA BEACH,FL,29.20376065,-81.12373073
32127,PORT ORANGE,FL,29.11120897,-80.98389775
32128,PORT ORANGE,FL,29.08661003,-81.04181062
32129,PORT ORANGE,FL,29.13836263,-81.02543238
32130,DE LEON SPRINGS,FL,29.13586662,-81.33510798
32131,EAST PALATKA,FL,29.67523187,-81.59436237
32132,EDGEWATER,FL,28.97873911,-80.91330056
32134,FORT MC COY,FL,29.39096306,-81.85845289
32136,FLAGLER BEACH,FL,29.46284306,-81.13197609
32137,PALM COAST,FL,29.57838257,-81.21663712
32139,GEORGETOWN,FL,29.39001925,-81.6121462
32140,FLORAHOME,FL,29.76699926,-81.86791221
32141,EDGEWATER,FL,28.94477381,-80.89355696
32145,HASTINGS,FL,29.66015859,-81.45865463
32148,INTERLACHEN,FL,29.63578365,-81.88231346
32159,LADY LAKE,FL,28.93201423,-81.93747569
32162,THE VILLAGES,FL,28.91273843,-81.99381032
32163,THE VILLAGES,FL,28.82561627,-81.99134385
32164,PALM COAST,FL,29.49984932,-81.22370865
32168,NEW SMYRNA BEACH,FL,29.02582361,-80.97782273
32169,NEW SMYRNA BEACH,FL,29.01068393,-80.88296553
32174,ORMOND BEACH,FL,29.29490463,-81.10735889
32176,ORMOND BEACH,FL,29.32561855,-81.05954241
32177,PALATKA,FL,29.65669268,-81.66698611
32179,OCKLAWAHA,FL,29.08397433,-81.88915532
32180,PIERSON,FL,29.22892935,-81.45555803
32181,POMONA PARK,FL,29.4892854,-81.60110018
32187,SAN MATEO,FL,29.59755089,-81.58005487
32189,SATSUMA,FL,29.56471952,-81.63916066
32190,SEVILLE,FL,29.3268562,-81.51143161
32193,WELAKA,FL,29.4812166,-81.67094166
32195,WEIRSDALE,FL,28.97650762,-81.90875861
32202,JACKSONVILLE,FL,30.3277675,-81.65871194
32204,JACKSONVILLE,FL,30.31798824,-81.6836714
32205,JACKSONVILLE,FL,30.30565008,-81.7204895
32206,JACKSONVILLE,FL,30.35070216,-81.64951962
32207,JACKSONVILLE,FL,30.29407187,-81.63442914
32208,JACKSONVILLE,FL,30.39413996,-81.68622495
32209,JACKSONVILLE,FL,30.3595592,-81.69314098
32210,JACKSONVILLE,FL,30.2661044,-81.75523539
32211,JACKSONVILLE,FL,30.33446352,-81.58345952
32212,JACKSONVILLE,FL,30.20400913,-81.68522552
32216,JACKSONVILLE,FL,30.28278434,-81.57969817
32217,JACKSONVILLE,FL,30.24008593,-81.6161736
32218,JACKSONVILLE,FL,30.45819657,-81.65880876
32219,JACKSONVILLE,FL,30.41300196,-81.77330128
32220,JACKSONVILLE,FL,30.32936692,-81.82159904
32221,JACKSONVILLE,FL,30.28852939,-81.82259881
32222,JACKSONVILLE,FL,30.21584435,-81.82389733
32223,JACKSONVILLE,FL,30.15628925,-81.62881998
32224,JACKSONVILLE,FL,30.28052657,-81.46680788
32225,JACKSONVILLE,FL,30.34604804,-81.49908195
32226,JACKSONVILLE,FL,30.47359436,-81.55529837
32227,JACKSONVILLE,FL,30.37966071,-81.40566881
32233,ATLANTIC BEACH,FL,30.34694632,-81.4127238
32234,JACKSONVILLE,FL,30.2186734,-81.97850485
32244,JACKSONVILLE,FL,30.21543481,-81.75628319
32246,JACKSONVILLE,FL,30.2933098,-81.51709709
32250,JACKSONVILLE BEACH,FL,30.28213141,-81.40349502
32254,JACKSONVILLE,FL,30.33898622,-81.7240942
32256,JACKSONVILLE,FL,30.21715648,-81.53847209
32257,JACKSONVILLE,FL,30.19296128,-81.60395386
32258,JACKSONVILLE,FL,30.13606412,-81.54226718
32259,SAINT JOHNS,FL,30.08489375,-81.58669163
32266,NEPTUNE BEACH,FL,30.3152511,-81.40464259
32277,JACKSONVILLE,FL,30.365207,-81.58911586
32301,TALLAHASSEE,FL,30.42948827,-84.25514228
32303,TALLAHASSEE,FL,30.48470575,-84.32365923
32304,TALLAHASSEE,FL,30.44820417,-84.32740438
32305,TALLAHASSEE,FL,30.36025896,-84.28436126
32308,TALLAHASSEE,FL,30.47298373,-84.23634461
32309,TALLAHASSEE,FL,30.52978509,-84.19084244
32310,TALLAHASSEE,FL,30.42184182,-84.39522616
32311,TALLAHASSEE,FL,30.41178417,-84.19529457
32312,TALLAHASSEE,FL,30.55354279,-84.25690354
32317,TALLAHASSEE,FL,30.46556576,-84.15752945
32320,APALACHICOLA,FL,29.72692672,-85.00403502
32321,BRISTOL,FL,30.38006603,-84.9703267
32322,CARRABELLE,FL,29.86159706,-84.65513987
32324,CHATTAHOOCHEE,FL,30.67881036,-84.81334498
32327,CRAWFORDVILLE,FL,30.19512039,-84.33215638
32328,EASTPOINT,FL,29.7064769,-84.87841269
32331,GREENVILLE,FL,30.46652958,-83.63489203
32332,GRETNA,FL,30.61340608,-84.66420922
32333,HAVANA,FL,30.61540146,-84.41595062
32334,HOSFORD,FL,30.36396054,-84.79004548
32336,LAMONT,FL,30.35990049,-83.86318973
32340,MADISON,FL,30.48111666,-83.40825255
32343,MIDWAY,FL,30.49937313,-84.47060596
32344,MONTICELLO,FL,30.50894289,-83.90458999
32346,PANACEA,FL,29.97001918,-84.38462582
32347,PERRY,FL,30.13760111,-83.59342337
32348,PERRY,FL,30.0285473,-83.58555988
32350,PINETTA,FL,30.59593241,-83.34155609
32351,QUINCY,FL,30.55620155,-84.61789246
32352,QUINCY,FL,30.64604458,-84.58453305
32358,SOPCHOPPY,FL,30.06896245,-84.51065627
32359,STEINHATCHEE,FL,29.67735439,-83.36869656
32401,PANAMA CITY,FL,30.16138542,-85.65258531
32403,PANAMA CITY,FL,30.10504502,-85.6524685
32404,PANAMA CITY,FL,30.18109163,-85.57020825
32405,PANAMA CITY,FL,30.19726264,-85.66944015
32407,PANAMA CITY BEACH,FL,30.19401759,-85.80681393
32408,PANAMA CITY,FL,30.15955163,-85.76691899
32409,PANAMA CITY,FL,30.32847004,-85.64743893
32413,PANAMA CITY BEACH,FL,30.24382116,-85.90289411
32420,ALFORD,FL,30.64424219,-85.3817092
32421,ALTHA,FL,30.53321176,-85.18533513
32423,BASCOM,FL,30.93703617,-85.08015379
32424,BLOUNTSTOWN,FL,30.44096997,-85.06205062
32425,BONIFAY,FL,30.84381128,-85.70803079
32426,CAMPBELLTON,FL,30.94662561,-85.37900221
32427,CARYVILLE,FL,30.71665728,-85.78755326
